LOAN_ID,CUSTOMER_ID,AGE,GENDER,STATE,OCCUPATION,MONTHLY_INCOME,LOAN_PRODUCT,LOAN_AMOUNT,SANCTION_AMOUNT,LOAN_TENURE,INTEREST_RATE,EMI_AMOUNT,BUREAU_SCORE,VINTAGE_MONTHS,CURRENT_DPD,MAX_DPD,OUTSTANDING_BALANCE,COLLECTION_BUCKET,LOAN_STATUS,DEFAULT_FLAG,WRITE_OFF_FLAG,DISBURSAL_DATE,LAST_PAYMENT_DATE,INCOME_IMPUTED,BUREAU_IMPUTED,FOIR,EMI_INCOME_RATIO_PCT,CREDIT_UTILIZATION,IS_DELINQUENT,LOAN_TO_INCOME,RISK_LABEL,APPROVAL_LABEL
LN0000501,CUST000487,35,Male,Gujarat,Salaried,85342.0,Personal Loan,94693,94693,24,15.76,4625.61,850.0,13,0,90,47239,Current,Active,0,0,2025-08-31,2026-09-07,0,0,0.0542,5.4,0.4989,0,0.09,Low Risk,Approve with Conditions
LN0000745,CUST000678,48,Male,Telangana,Professional,40050.0,Consumer Durable Loan,10000,10000,6,11.6,1723.51,681.0,33,0,15,8293,Current,Active,0,0,2022-10-27,2025-06-23,0,0,0.043,4.3,0.8293,0,0.02,Medium Risk,Approve with Conditions
LN0000781,CUST000035,21,Male,Madhya Pradesh,Professional,34699.0,Personal Loan,377310,340025,24,15.05,16494.75,812.0,36,0,90,51645,Current,Active,0,0,2025-03-05,2028-02-17,0,0,0.4754,47.5,0.1519,0,0.82,Low Risk,Approve with Conditions
LN0000780,CUST000505,42,Female,Madhya Pradesh,Business,40162.0,Home Loan,1200000,843267,120,4.5,12113.06,660.0,67,30,60,556674,1-30,Active,0,0,2021-04-26,2026-09-15,0,0,0.3016,30.2,0.6601,1,1.75,Medium Risk,Approve with Conditions
LN0000890,CUST000165,38,Male,Madhya Pradesh,Self Employed,100656.0,Personal Loan,409313,292170,24,12.04,13758.91,604.0,62,30,150,145682,1-30,Active,0,0,2024-08-03,2029-06-25,0,0,0.1367,13.7,0.4986,1,0.24,High Risk,Reject
LN0000179,CUST000335,32,Male,Tamil Nadu,Salaried,54147.0,Vehicle Loan,812623,783179,48,23.57,25347.25,835.0,64,0,60,413176,Current,Active,0,0,2023-04-02,2028-05-29,0,0,0.4681,46.8,0.5276,0,1.21,Low Risk,Approve with Conditions
LN0000571,CUST000503,29,Male,West Bengal,Self Employed,55912.0,Home Loan,3572281,3198161,240,20.28,55034.88,778.0,52,15,60,2871813,1-30,Active,0,0,2021-11-28,2026-01-10,0,0,0.9843,98.4,0.898,1,4.77,Medium Risk,Reject
LN0000099,CUST000182,60,Male,Tamil Nadu,Salaried,31490.0,Vehicle Loan,604354,415467,48,15.63,11695.87,668.0,9,0,45,228677,Current,Active,0,0,2024-04-12,2024-12-05,0,0,0.3714,37.1,0.5504,0,1.1,Medium Risk,Approve with Conditions
LN0000496,CUST000235,48,Female,Telangana,Salaried,94164.0,Vehicle Loan,1401395,926890,24,12.33,43774.91,576.0,40,90,90,733988,61-90,Delinquent,1,0,2020-04-28,2023-04-16,0,0,0.4649,46.5,0.7919,1,0.82,High Risk,Reject
LN0000893,CUST000085,50,Male,Uttar Pradesh,Unknown,35197.0,MSME Loan,2282225,2273820,24,16.73,112128.04,850.0,6,0,60,551661,Current,Active,0,0,2022-04-30,2022-10-11,1,0,1.0,100.0,0.2426,0,5.38,Medium Risk,Reject
LN0000013,CUST000517,39,Male,Telangana,Salaried,79269.0,Home Loan,5684357,4202944,180,11.53,49178.55,693.0,18,15,15,3730900,1-30,Active,0,0,2021-03-12,2022-07-23,0,0,0.6204,62.0,0.8877,1,4.42,Medium Risk,Approve with Conditions
LN0000025,CUST000691,46,Female,Delhi,Salaried,102833.0,Consumer Durable Loan,85548,84169,18,14.71,5239.38,850.0,19,0,0,19238,Current,Active,0,0,2023-09-21,2025-04-07,0,0,0.051,5.1,0.2286,0,0.07,Low Risk,Approve
LN0000089,CUST000627,55,Female,West Bengal,Self Employed,73302.0,Personal Loan,50000,44730,24,49.0,2208.97,742.0,62,15,30,32571,1-30,Active,0,0,2024-01-01,2029-01-05,0,0,0.0301,3.0,0.7282,1,0.05,Medium Risk,Approve with Conditions
LN0000852,CUST000268,44,Male,Karnataka,Professional,28891.0,Vehicle Loan,824569,786064,48,21.16,24408.72,824.0,1,45,90,647628,31-60,Delinquent,0,0,2020-03-20,2020-01-24,0,0,0.8449,84.5,0.8239,1,2.27,Medium Risk,Reject
LN0000310,CUST000369,41,Male,Telangana,Salaried,59623.0,Personal Loan,265871,233329,12,19.34,21540.68,750.0,40,0,45,40202,Current,Active,0,0,2022-11-27,2026-02-23,0,0,0.3613,36.1,0.1723,0,0.33,Low Risk,Approve with Conditions
LN0000813,CUST000619,53,Female,Maharashtra,Salaried,45536.0,Consumer Durable Loan,86914,53960,18,15.82,3387.14,607.0,19,15,30,44719,1-30,Active,0,0,2021-04-04,2022-08-29,0,0,0.0744,7.4,0.8287,1,0.1,High Risk,Reject
LN0000277,CUST000399,45,Male,Rajasthan,Business,33266.0,Personal Loan,329527,290766,12,16.75,26484.76,704.0,57,60,150,88430,31-60,Delinquent,0,0,2022-11-28,2027-05-25,0,0,0.7962,79.6,0.3041,1,0.73,Medium Risk,Reject
LN0000272,CUST000408,41,Female,Rajasthan,Self Employed,41592.0,Personal Loan,233210,181609,48,11.82,4766.43,723.0,20,0,15,54889,Current,Active,0,0,2020-02-14,2021-09-17,0,0,0.1146,11.5,0.3022,0,0.36,Low Risk,Approve with Conditions
LN0000856,CUST000463,37,Male,West Bengal,Salaried,31725.0,Personal Loan,297672,271042,36,20.72,10172.6,784.0,22,0,0,263233,Current,Active,0,0,2021-12-06,2023-08-19,0,0,0.3206,32.1,0.9712,0,0.71,Low Risk,Approve
LN0000026,CUST000473,31,Female,West Bengal,Business,194961.0,Home Loan,5575206,4318139,120,15.9,72065.62,674.0,12,0,60,3873131,Current,Active,0,0,2020-07-07,2021-06-12,0,0,0.3696,37.0,0.8969,0,1.85,Medium Risk,Approve with Conditions
LN0000477,CUST000592,21,Female,West Bengal,Salaried,22942.0,MSME Loan,1165278,833107,48,12.1,21979.83,670.0,68,0,0,672213,Current,Active,0,0,2020-06-14,2026-01-02,0,0,0.9581,95.8,0.8069,0,3.03,Medium Risk,Reject
LN0000718,CUST000269,25,Male,Delhi,Business,82293.0,Vehicle Loan,1224910,1004348,36,16.86,35737.81,794.0,0,45,60,857816,31-60,Delinquent,0,0,2025-12-17,,0,0,0.4343,43.4,0.8541,1,1.02,Medium Risk,Approve with Conditions
LN0000851,CUST000027,42,Female,Maharashtra,Salaried,35128.0,Home Loan,3462501,3168442,180,12.18,38394.32,786.0,56,30,30,1617381,1-30,Active,0,0,2020-08-09,2025-01-25,0,0,1.0,100.0,0.5105,1,7.52,Medium Risk,Reject
LN0000056,CUST000310,21,Male,West Bengal,Business,52544.0,Personal Loan,279752,220238,18,9.75,13201.51,695.0,1,180,60,133968,90+,Delinquent,1,1,2022-03-02,2022-02-19,0,0,0.2512,25.1,0.6083,1,0.35,High Risk,Reject
LN0000528,CUST000023,35,Female,West Bengal,Salaried,49323.0,Home Loan,4501325,3034380,240,15.23,40473.02,558.0,34,30,75,2835357,1-30,Active,0,0,2024-01-16,2026-09-17,0,0,0.8206,82.1,0.9344,1,5.13,High Risk,Reject
LN0000189,CUST000292,42,Female,Rajasthan,Salaried,45402.0,Personal Loan,274208,202976,48,9.64,5112.97,630.0,21,0,30,78899,Current,Active,0,0,2024-05-12,2026-01-01,0,0,0.1126,11.3,0.3887,0,0.37,High Risk,Reject
LN0000253,CUST000549,46,Female,Uttar Pradesh,Self Employed,96675.0,Vehicle Loan,1162920,797896,36,10.02,25753.35,662.0,4,0,60,683185,Current,Active,0,0,2022-05-31,2022-09-20,0,0,0.2664,26.6,0.8562,0,0.69,Medium Risk,Approve with Conditions
LN0000668,CUST000547,28,Female,Maharashtra,Self Employed,91071.0,Vehicle Loan,1242472,1118268,48,18.47,33124.4,703.0,68,0,15,433633,Current,Active,0,0,2023-06-17,2028-12-17,0,0,0.3637,36.4,0.3878,0,1.02,Low Risk,Approve with Conditions
LN0000750,CUST000649,30,Male,West Bengal,Salaried,52916.0,Home Loan,4185827,3010825,300,17.24,43863.11,602.0,64,0,75,2463650,Current,Active,0,0,2021-12-20,2027-03-06,0,0,0.8289,82.9,0.8183,0,4.74,High Risk,Reject
LN0000692,CUST000119,49,Male,Tamil Nadu,Salaried,34116.0,Consumer Durable Loan,92477,70633,9,4.5,8408.68,740.0,22,0,60,9276,Current,Active,0,0,2023-02-11,2024-11-02,0,0,0.2465,24.6,0.1313,0,0.17,Low Risk,Approve with Conditions
LN0000378,CUST000067,35,Male,Uttar Pradesh,Business,64962.0,Personal Loan,313535,233680,18,23.02,15475.25,596.0,44,0,0,106681,Current,Active,0,0,2021-09-19,2025-04-13,0,0,0.2382,23.8,0.4565,0,0.3,High Risk,Reject
LN0000287,CUST000447,34,Male,Maharashtra,Professional,18935.0,Vehicle Loan,1340670,1094496,24,15.79,53480.17,701.0,53,30,60,429899,1-30,Active,0,0,2023-11-17,2028-01-30,0,0,1.0,100.0,0.3928,1,4.82,Medium Risk,Reject
LN0000895,CUST000031,47,Female,Uttar Pradesh,Self Employed,47418.0,Consumer Durable Loan,215299,152035,9,14.41,17923.19,603.0,4,0,120,98473,Current,Active,0,0,2025-04-03,2025-06-19,0,0,0.378,37.8,0.6477,0,0.27,High Risk,Reject
LN0000051,CUST000167,41,Male,Gujarat,Salaried,41525.0,Vehicle Loan,881810,800481,48,10.47,20483.42,764.0,16,90,90,352972,61-90,Delinquent,1,0,2023-10-20,2024-10-09,0,0,0.4933,49.3,0.4409,1,1.61,High Risk,Reject
LN0000798,CUST000308,33,Male,Delhi,Salaried,75459.0,Personal Loan,50000,50000,36,13.3,1691.93,850.0,16,0,120,30331,Current,Active,0,0,2025-06-05,2026-09-18,0,0,0.0224,2.2,0.6066,0,0.06,Medium Risk,Approve with Conditions
LN0000838,CUST000333,52,Male,Maharashtra,Salaried,37460.0,Vehicle Loan,1181953,779680,36,14.7,26913.46,597.0,15,0,75,642128,Current,Active,0,0,2024-07-28,2025-09-12,0,0,0.7185,71.9,0.8236,0,1.73,High Risk,Reject
LN0000305,CUST000016,56,Male,Maharashtra,Self Employed,129897.0,Consumer Durable Loan,104381,70019,24,15.62,3415.65,626.0,16,0,90,41493,Current,Active,0,0,2021-04-18,2022-07-14,0,0,0.0263,2.6,0.5926,0,0.04,High Risk,Reject
LN0000900,CUST000228,23,Female,Tamil Nadu,Salaried,58312.0,Consumer Durable Loan,89519,74888,12,11.1,6622.22,704.0,69,0,120,26597,Current,Active,0,0,2022-12-17,2028-07-26,0,0,0.1136,11.4,0.3552,0,0.11,Medium Risk,Approve with Conditions
LN0000290,CUST000392,28,Male,Gujarat,Business,38809.0,Personal Loan,509019,447627,24,13.7,21428.48,816.0,59,60,60,146321,31-60,Delinquent,0,0,2025-03-02,2029-10-26,0,0,0.5522,55.2,0.3269,1,0.96,Medium Risk,Approve with Conditions
LN0000955,CUST000583,21,Female,West Bengal,Business,49436.0,Vehicle Loan,1004779,918578,24,17.31,45553.52,770.0,51,0,0,871878,Current,Active,0,0,2025-01-15,2029-03-13,0,0,0.9215,92.2,0.9492,0,1.55,Medium Risk,Reject
LN0000063,CUST000050,47,Female,Gujarat,Salaried,68301.0,Personal Loan,241450,194243,18,18.46,12436.46,670.0,63,0,75,66295,Current,Active,0,0,2025-06-24,2030-07-17,0,0,0.1821,18.2,0.3413,0,0.24,Medium Risk,Approve with Conditions
LN0000164,CUST000603,43,Female,Maharashtra,Salaried,28292.0,Vehicle Loan,1156775,997433,48,21.27,31031.24,815.0,57,0,75,944684,Current,Active,0,0,2020-06-17,2025-02-15,0,0,1.0,100.0,0.9471,0,2.94,Medium Risk,Reject
LN0000687,CUST000493,48,Male,Rajasthan,Business,22680.0,Personal Loan,249396,249396,24,22.65,13018.4,840.0,33,0,75,94778,Current,Active,0,0,2022-12-05,2025-08-12,0,0,0.574,57.4,0.38,0,0.92,Low Risk,Approve with Conditions
LN0000068,CUST000618,21,Male,Madhya Pradesh,Unknown,40019.0,Personal Loan,305768,243659,36,18.37,8854.15,698.0,46,0,45,180301,Current,Active,0,0,2025-07-23,2029-03-26,0,0,0.2212,22.1,0.74,0,0.51,Medium Risk,Approve with Conditions
LN0000948,CUST000150,40,Male,Gujarat,Salaried,58138.0,Personal Loan,394113,355777,18,13.55,21953.05,728.0,30,90,90,56072,61-90,Delinquent,1,0,2022-10-03,2024-12-16,0,0,0.3776,37.8,0.1576,1,0.51,High Risk,Reject
LN0000540,CUST000579,26,Female,Telangana,Salaried,47134.0,Vehicle Loan,700972,481644,48,13.41,13019.53,571.0,38,7,120,440264,1-30,Active,0,0,2020-12-30,2024-01-11,0,0,0.2762,27.6,0.9141,1,0.85,High Risk,Reject
LN0000874,CUST000570,43,Female,Telangana,Salaried,21014.0,MSME Loan,150000,130996,36,12.69,4394.24,780.0,23,0,60,108028,Current,Active,0,0,2021-04-20,2023-03-04,0,0,0.2091,20.9,0.8247,0,0.52,Low Risk,Approve with Conditions
LN0000705,CUST000007,39,Female,Tamil Nadu,Business,66068.0,Home Loan,3953583,3032811,240,10.19,29650.08,675.0,27,0,60,2623886,Current,Active,0,0,2020-10-25,2023-01-05,0,0,0.4488,44.9,0.8652,0,3.83,Medium Risk,Approve with Conditions
LN0000322,CUST000330,55,Male,Rajasthan,Salaried,57621.0,Consumer Durable Loan,64532,45633,18,18.77,2928.43,635.0,42,0,15,9219,Current,Active,0,0,2021-11-24,2025-04-24,0,0,0.0508,5.1,0.202,0,0.07,High Risk,Reject
LN0000711,CUST000474,32,Male,Delhi,Self Employed,48654.0,Personal Loan,469578,423061,24,24.56,22486.12,714.0,65,0,0,473061,Current,Active,0,0,2021-08-04,2026-11-30,0,0,0.4622,46.2,1.1182,0,0.72,Low Risk,Approve with Conditions
LN0000055,CUST000466,35,Male,Karnataka,Salaried,53010.0,Home Loan,3611154,3124405,240,16.49,44621.04,703.0,29,365,0,2828766,90+,Delinquent,1,1,2021-12-18,2024-04-10,0,0,0.8417,84.2,0.9054,1,4.91,High Risk,Reject
LN0000241,CUST000029,59,Female,Delhi,Salaried,96705.0,Vehicle Loan,868283,710023,24,15.78,34690.34,689.0,49,75,75,203802,61-90,Delinquent,0,0,2024-11-22,2028-09-01,0,0,0.3587,35.9,0.287,1,0.61,High Risk,Reject
LN0000015,CUST000052,37,Female,Madhya Pradesh,Salaried,24741.0,Consumer Durable Loan,93712,78546,24,10.42,3639.74,708.0,28,0,60,38866,Current,Active,0,0,2020-04-28,2022-07-23,0,0,0.1471,14.7,0.4948,0,0.26,Low Risk,Approve with Conditions
LN0000864,CUST000391,41,Male,Karnataka,Salaried,99337.0,Vehicle Loan,951823,814911,24,13.01,38746.18,783.0,38,0,150,329992,Current,Active,0,0,2024-07-01,2027-07-22,0,0,0.39,39.0,0.4049,0,0.68,Medium Risk,Approve with Conditions
LN0000094,CUST000487,21,Male,Telangana,Business,66103.0,Vehicle Loan,753609,680327,60,19.17,17711.76,774.0,12,75,75,541364,61-90,Delinquent,0,0,2026-01-02,2026-09-22,0,0,0.2679,26.8,0.7957,1,0.86,High Risk,Reject
LN0000552,CUST000190,40,Female,Delhi,Salaried,54368.0,Vehicle Loan,1126731,1126731,48,15.51,31649.82,804.0,1,60,90,877409,31-60,Delinquent,0,0,2023-12-01,2023-10-28,0,0,0.5821,58.2,0.7787,1,1.73,Medium Risk,Approve with Conditions
LN0000247,CUST000434,55,Male,Gujarat,Self Employed,38714.0,Consumer Durable Loan,10000,10000,18,9.71,599.24,625.0,55,45,45,5000,31-60,Delinquent,0,0,2023-04-06,2027-08-23,0,0,0.0155,1.6,0.5,1,0.02,High Risk,Reject
LN0000331,CUST000108,46,Male,Uttar Pradesh,Salaried,82506.0,Vehicle Loan,381694,375106,36,15.04,13010.52,800.0,36,0,150,222957,Current,Active,0,0,2023-01-06,2025-12-16,0,0,0.1577,15.8,0.5944,0,0.38,Medium Risk,Approve with Conditions
LN0000695,CUST000085,36,Female,Rajasthan,Self Employed,92809.0,Personal Loan,329190,229769,12,14.35,20668.15,644.0,0,45,90,139501,31-60,Delinquent,0,0,2020-07-19,,0,0,0.2227,22.3,0.6071,1,0.21,High Risk,Reject
LN0000393,CUST000058,21,Male,Gujarat,Salaried,48628.0,Vehicle Loan,1017761,863631,48,17.1,24964.81,762.0,58,0,30,343389,Current,Active,0,0,2020-03-10,2024-12-07,0,0,0.5134,51.3,0.3976,0,1.48,Low Risk,Approve with Conditions
LN0000973,CUST000413,42,Male,Tamil Nadu,Salaried,87259.0,MSME Loan,2661932,1893978,36,21.21,71560.12,607.0,40,60,60,342282,31-60,Delinquent,0,0,2021-10-22,2024-11-07,0,0,0.8201,82.0,0.1807,1,1.81,High Risk,Reject
LN0000194,CUST000434,40,Male,Telangana,Self Employed,84638.0,Personal Loan,178002,153797,12,12.93,13731.68,780.0,11,0,30,49675,Current,Active,0,0,2025-08-11,2026-06-30,0,0,0.1622,16.2,0.323,0,0.15,Low Risk,Approve
LN0000906,CUST000415,21,Male,Karnataka,Business,113346.0,Home Loan,3493152,2787405,180,17.47,43830.16,728.0,65,30,30,477282,1-30,Active,0,0,2021-09-09,2026-11-28,0,0,0.3867,38.7,0.1712,1,2.05,Medium Risk,Approve with Conditions
LN0000160,CUST000619,52,Female,Maharashtra,Salaried,47637.0,MSME Loan,1205431,781233,60,17.46,19609.41,634.0,22,0,45,466913,Current,Active,0,0,2024-01-15,2025-10-10,0,0,0.4116,41.2,0.5977,0,1.37,High Risk,Reject
LN0000535,CUST000415,54,Female,Rajasthan,Business,52860.0,Consumer Durable Loan,50610,50610,9,23.59,6190.4,850.0,19,0,30,46100,Current,Active,0,0,2025-09-13,2027-04-05,0,0,0.1171,11.7,0.9109,0,0.08,Low Risk,Approve
LN0000038,CUST000695,29,Male,Madhya Pradesh,Salaried,107684.0,Personal Loan,229212,156054,36,15.12,5418.84,520.0,43,120,120,86440,90+,Delinquent,1,1,2021-12-07,2025-02-17,0,0,0.0503,5.0,0.5539,1,0.12,High Risk,Reject
LN0000927,CUST000140,46,Female,Madhya Pradesh,Salaried,17173.0,MSME Loan,1763165,1393231,24,16.27,68396.8,699.0,18,0,150,443321,Current,Active,0,0,2025-12-23,2027-05-19,0,0,1.0,100.0,0.3182,0,6.76,Medium Risk,Reject
LN0000218,CUST000172,27,Female,Gujarat,Salaried,178986.0,Personal Loan,399311,362095,48,13.9,9876.63,834.0,71,15,30,138308,1-30,Active,0,0,2024-07-24,2030-04-11,0,0,0.0552,5.5,0.382,1,0.17,Medium Risk,Approve with Conditions
LN0000617,CUST000588,48,Female,Delhi,Business,24781.0,Personal Loan,111330,89211,18,21.98,5862.85,790.0,13,0,75,66661,Current,Active,0,0,2024-07-19,2025-08-03,0,0,0.2366,23.7,0.7472,0,0.3,Low Risk,Approve with Conditions
LN0000242,CUST000408,37,Male,Tamil Nadu,Salaried,97563.0,Home Loan,6479604,4083392,300,8.5,32880.58,647.0,24,60,60,3403852,31-60,Delinquent,0,0,2022-11-01,2024-07-09,0,0,0.337,33.7,0.8336,1,3.49,High Risk,Reject
LN0000648,CUST000415,28,Male,Uttar Pradesh,Salaried,35077.0,Personal Loan,256916,189024,36,14.67,6522.07,683.0,33,30,75,57437,1-30,Active,0,0,2023-08-03,2026-02-04,0,0,0.1859,18.6,0.3039,1,0.45,Medium Risk,Approve with Conditions
LN0000223,CUST000054,35,Female,Uttar Pradesh,Business,37391.0,Home Loan,4664604,3925882,120,11.06,54212.45,754.0,9,30,120,3050900,1-30,Active,0,0,2025-01-02,2025-07-24,0,0,1.0,100.0,0.7771,1,8.75,Medium Risk,Reject
LN0000418,CUST000394,30,Female,Delhi,Salaried,83032.0,MSME Loan,635951,444728,48,20.24,13590.17,606.0,56,30,90,345433,1-30,Active,0,0,2020-05-28,2024-10-22,0,0,0.1637,16.4,0.7767,1,0.45,High Risk,Reject
LN0000436,CUST000509,42,Male,Telangana,Salaried,58888.5,Personal Loan,481371,305297,48,14.66,8444.12,520.0,47,0,15,108001,Current,Active,0,0,2025-10-16,2029-08-07,1,0,0.1434,14.3,0.3538,0,0.43,High Risk,Reject
LN0000345,CUST000685,49,Male,Telangana,Salaried,41758.0,MSME Loan,2393918,1977414,24,11.15,92300.76,776.0,1,0,150,1504996,Current,Active,0,0,2025-10-17,2025-10-22,0,0,1.0,100.0,0.7611,0,3.95,Medium Risk,Reject
LN0000401,CUST000069,51,Female,Uttar Pradesh,Self Employed,42773.0,Vehicle Loan,1230653,1108856,48,9.4,27805.02,709.0,28,15,120,281541,1-30,Active,0,0,2022-02-10,2024-03-31,0,0,0.6501,65.0,0.2539,1,2.16,Medium Risk,Reject
LN0000097,CUST000668,40,Female,Maharashtra,Self Employed,67714.0,Home Loan,6931186,5023390,240,15.88,69436.35,652.0,66,45,90,3127858,31-60,Delinquent,0,0,2020-01-31,2025-04-17,0,0,1.0,100.0,0.6227,1,6.18,Medium Risk,Reject
LN0000037,CUST000093,35,Male,Gujarat,Salaried,38560.0,MSME Loan,150000,133066,24,21.07,6842.26,774.0,72,30,120,93914,1-30,Active,0,0,2023-08-16,2029-05-06,0,0,0.1774,17.7,0.7058,1,0.29,Medium Risk,Approve with Conditions
LN0000155,CUST000212,34,Male,West Bengal,Business,48554.0,Vehicle Loan,1139535,1000720,24,16.26,49122.77,700.0,11,0,0,208818,Current,Active,0,0,2023-07-03,2024-05-27,0,0,1.0,100.0,0.2087,0,1.72,Medium Risk,Reject
LN0000188,CUST000033,31,Female,Uttar Pradesh,Salaried,36944.0,MSME Loan,1167628,1167628,36,16.35,41252.38,846.0,63,15,30,524340,1-30,Active,0,0,2023-09-01,2028-10-10,0,0,1.0,100.0,0.4491,1,2.63,Medium Risk,Reject
LN0000967,CUST000650,21,Male,Tamil Nadu,Business,20031.0,Consumer Durable Loan,58775,40225,12,20.79,3741.45,549.0,10,7,30,5173,1-30,Active,0,0,2021-07-25,2022-04-24,0,0,0.1868,18.7,0.1286,1,0.17,High Risk,Reject
LN0000278,CUST000171,21,Male,Maharashtra,Salaried,75972.0,Personal Loan,176026,139292,60,9.0,2891.47,703.0,19,60,60,76544,31-60,Delinquent,0,0,2023-07-20,2024-12-04,0,0,0.0381,3.8,0.5495,1,0.15,Medium Risk,Approve with Conditions
LN0000855,CUST000509,51,Female,Uttar Pradesh,Salaried,88071.0,Personal Loan,351951,220567,36,10.29,7147.15,628.0,36,0,45,69135,Current,Active,0,0,2024-03-07,2027-01-23,0,0,0.0812,8.1,0.3134,0,0.21,High Risk,Reject
LN0000176,CUST000079,27,Male,Karnataka,Business,72866.0,Home Loan,2129172,1694842,300,16.56,23778.31,704.0,62,0,15,888674,Current,Active,0,0,2025-12-18,2030-12-09,0,0,0.3263,32.6,0.5243,0,1.94,Low Risk,Approve with Conditions
LN0000392,CUST000081,35,Male,Telangana,Salaried,40428.0,MSME Loan,460875,423863,48,14.02,11586.94,804.0,68,0,45,399975,Current,Active,0,0,2021-05-08,2026-11-20,0,0,0.2866,28.7,0.9436,0,0.87,Low Risk,Approve with Conditions
LN0000361,CUST000001,43,Male,Maharashtra,Self Employed,55534.0,Vehicle Loan,1398468,897833,36,8.5,28342.38,609.0,20,0,30,597975,Current,Active,0,0,2022-07-15,2024-01-21,0,0,0.5104,51.0,0.666,0,1.35,High Risk,Reject
LN0000281,CUST000643,62,Male,Delhi,Salaried,35322.0,Consumer Durable Loan,92859,71063,24,17.32,3524.45,688.0,55,0,90,20301,Current,Active,0,0,2024-05-30,2028-12-02,0,0,0.0998,10.0,0.2857,0,0.17,Medium Risk,Approve with Conditions
LN0000740,CUST000052,29,Female,Telangana,Self Employed,33264.0,Consumer Durable Loan,121410,101821,9,15.26,12044.91,778.0,29,0,45,72647,Current,Active,0,0,2020-11-18,2023-03-16,0,0,0.3621,36.2,0.7135,0,0.26,Low Risk,Approve with Conditions
LN0000043,CUST000557,28,Female,Maharashtra,Professional,76111.0,Consumer Durable Loan,125796,99873,6,9.06,17088.11,728.0,5,0,75,81857,Current,Active,0,0,2021-12-18,2022-04-04,0,0,0.2245,22.4,0.8196,0,0.11,Low Risk,Approve with Conditions
LN0000790,CUST000618,48,Male,Karnataka,Business,46794.0,Personal Loan,355585,278426,24,17.05,13772.7,667.0,44,0,30,209261,Current,Active,0,0,2023-05-31,2027-01-07,0,0,0.2943,29.4,0.7516,0,0.5,Medium Risk,Approve with Conditions
LN0000078,CUST000255,37,Female,Karnataka,Salaried,42148.0,Consumer Durable Loan,66925,42066,9,10.76,4886.04,629.0,72,0,30,20969,Current,Active,0,0,2022-05-22,2028-03-11,0,0,0.1159,11.6,0.4985,0,0.08,High Risk,Reject
LN0000653,CUST000269,37,Female,Karnataka,Business,56045.0,Home Loan,4006484,3776201,240,15.84,52083.85,832.0,46,0,90,1925715,Current,Active,0,0,2021-07-18,,1,0,0.9293,92.9,0.51,1,5.61,High Risk,Reject
LN0000375,CUST000339,34,Female,Maharashtra,Salaried,42295.0,Consumer Durable Loan,86675,66629,18,10.58,4019.36,702.0,47,15,15,0,1-30,Active,0,0,2021-02-08,2024-11-05,0,0,0.095,9.5,0.0,1,0.13,Medium Risk,Approve with Conditions
LN0000128,CUST000261,30,Female,Tamil Nadu,Salaried,47112.0,MSME Loan,1204251,1134262,36,9.62,36397.42,763.0,71,0,90,327364,Current,Active,0,0,2021-09-04,2027-06-05,0,0,0.7726,77.3,0.2886,0,2.01,Medium Risk,Reject
LN0000132,CUST000279,28,Female,Karnataka,Salaried,68245.0,Personal Loan,425001,425001,48,15.65,11968.6,850.0,61,0,90,342656,Current,Active,0,0,2022-08-05,2027-08-09,0,0,0.1754,17.5,0.8062,0,0.52,Low Risk,Approve with Conditions
LN0000104,CUST000422,40,Female,Gujarat,Salaried,44169.0,MSME Loan,733337,637867,60,9.97,13543.37,747.0,14,0,0,614999,Current,Active,0,0,2021-10-14,2022-12-02,0,0,0.3066,30.7,0.9641,0,1.2,Low Risk,Approve with Conditions
LN0000163,CUST000119,44,Female,Telangana,Salaried,37672.0,MSME Loan,1680704,1186118,36,12.13,39469.78,665.0,30,0,150,1021641,Current,Active,0,0,2023-11-05,2026-04-18,0,0,1.0,100.0,0.8613,0,2.62,Medium Risk,Reject
LN0000797,CUST000044,31,Female,West Bengal,Salaried,26829.0,Consumer Durable Loan,142748,114022,24,12.34,5385.53,723.0,39,60,150,92341,31-60,Delinquent,0,0,2023-08-20,2026-08-19,0,0,0.2007,20.1,0.8099,1,0.35,Medium Risk,Approve with Conditions
LN0000677,CUST000201,41,Male,Gujarat,Salaried,55963.0,Personal Loan,394086,273603,12,31.0,24775.06,603.0,12,0,90,181273,Current,Active,0,0,2023-08-04,2024-07-02,0,0,0.4427,44.3,0.6625,0,0.41,High Risk,Reject
LN0000553,CUST000158,48,Male,Uttar Pradesh,Salaried,47625.0,Vehicle Loan,661630,529905,60,16.49,13024.63,689.0,17,0,75,324580,Current,Active,0,0,2021-10-07,2023-02-20,0,0,0.2735,27.4,0.6125,0,0.93,Medium Risk,Approve with Conditions
LN0000193,CUST000030,37,Male,Madhya Pradesh,Salaried,39336.0,MSME Loan,921889,877449,48,11.96,23089.37,758.0,8,7,90,306724,1-30,Active,0,0,2023-03-21,2023-09-29,0,0,0.587,58.7,0.3496,1,1.86,Medium Risk,Approve with Conditions
LN0000010,CUST000198,32,Male,Gujarat,Salaried,38358.0,MSME Loan,975562,786304,48,8.5,19381.06,743.0,19,75,75,679021,61-90,Delinquent,0,0,2021-12-26,2023-04-09,0,0,0.5053,50.5,0.8636,1,1.71,High Risk,Reject
